fan_id,age_group,household_type,distance_from_arena_bucket,preferred_ticket_segment,loyalty_status,games_attended_last_12_months,avg_ticket_spend,avg_concession_spend,avg_merchandise_spend,promotion_usage_rate,email_engagement_score,fan_value_score
9868,45-54,Family with Kids,15-30 miles,Student Promo,Repeat Buyer,13,175.53,13.98,31.94,0.2021,0.5454,0.4009
9869,35-44,Couple,60+ miles,Upper Bowl,Season Ticket Holder,36,237.62,33.77,67.83,0.5966,0.6645,0.6868
9870,45-54,Single,60+ miles,Season Ticket,Season Ticket Holder,41,195.57,14.01,21.35,0.0759,0.5175,0.5368
9871,45-54,Family with Kids,60+ miles,Lower Bowl,Premium Member,20,353.92,36.3,63.29,0.1083,0.7576,0.7329
9872,45-54,Student,5-15 miles,Family Pack,Season Ticket Holder,36,155.82,26.42,40.28,0.211,0.3185,0.5317
9873,25-34,Single,15-30 miles,Season Ticket,Casual Fan,7,63.2,27.27,11.12,0.2053,0.6957,0.3044
9874,25-34,Empty Nester,30-60 miles,Season Ticket,Casual Fan,2,106.04,12.18,19.23,0.2209,0.3485,0.2427
9875,18-24,Single,5-15 miles,Family Pack,Season Ticket Holder,35,134.37,28.31,35.4,0.1257,0.5221,0.5319
9876,45-54,Single,60+ miles,Corporate Partner Allocation,Corporate Guest,6,236.04,21.3,26.27,0.5026,0.5361,0.4116
9877,25-34,Empty Nester,5-15 miles,Group Sales,New Fan,4,40.21,32.19,45.61,0.2289,0.4136,0.3235
9878,35-44,Single,15-30 miles,Lower Bowl,Repeat Buyer,14,149.88,40.86,79.24,0.3771,0.1696,0.5177
9879,45-54,Family with Kids,<5 miles,Premium Courtside,New Fan,2,77.4,9.51,54.58,0.2862,0.7884,0.3185
9880,25-34,Empty Nester,5-15 miles,Season Ticket,Season Ticket Holder,38,204.24,33.69,24.97,0.5195,0.7277,0.6001
9881,35-44,Corporate,5-15 miles,Upper Bowl,Casual Fan,8,119.12,35.99,68.61,0.235,0.4847,0.467
9882,18-24,Empty Nester,15-30 miles,Group Sales,Premium Member,26,434.31,25.68,60.23,0.254,0.3962,0.7401
9883,45-54,Student,15-30 miles,Family Pack,Repeat Buyer,8,115.57,16.81,64.63,0.4978,0.4421,0.3754
9884,35-44,Couple,30-60 miles,Group Sales,Premium Member,32,323.21,23.73,46.16,0.4209,0.6177,0.6639
9885,18-24,Single,5-15 miles,Lower Bowl,Repeat Buyer,6,170.63,19.39,77.73,0.1705,0.1303,0.4269
9886,18-24,Single,15-30 miles,Premium Courtside,Season Ticket Holder,38,176.97,37.43,61.78,0.3288,0.4504,0.6422
9887,25-34,Single,5-15 miles,Premium Courtside,Season Ticket Holder,36,199.53,20.56,6.0,0.2282,0.6919,0.5184
9888,45-54,Corporate,<5 miles,Season Ticket,Repeat Buyer,8,134.3,8.52,59.18,0.1634,0.3941,0.3641
9889,35-44,Family with Kids,30-60 miles,Upper Bowl,Repeat Buyer,14,172.74,44.79,75.92,0.3337,0.6895,0.5966
9890,35-44,Family with Kids,15-30 miles,Premium Courtside,Corporate Guest,12,156.02,8.93,51.19,0.2741,0.4634,0.3883
9891,35-44,Student,<5 miles,Group Sales,New Fan,4,42.96,35.64,10.15,0.1777,0.4422,0.2761
9892,35-44,Couple,30-60 miles,Corporate Partner Allocation,New Fan,2,89.53,14.43,63.19,0.0282,0.6417,0.3587
9893,65+,Family with Kids,60+ miles,Premium Courtside,Premium Member,20,338.43,15.13,76.57,0.1061,0.1384,0.6133
9894,25-34,Family with Kids,<5 miles,Corporate Partner Allocation,New Fan,2,82.27,43.55,66.73,0.5067,0.7903,0.4477
9895,35-44,Corporate,60+ miles,Group Sales,Casual Fan,5,103.1,18.7,48.88,0.5658,0.5698,0.3372
9896,35-44,Family with Kids,5-15 miles,Corporate Partner Allocation,Repeat Buyer,9,107.88,43.94,10.67,0.4494,0.8058,0.4024
9897,18-24,Couple,30-60 miles,Club Level,Casual Fan,4,89.66,40.21,45.85,0.5395,0.5422,0.3865
9898,25-34,Couple,60+ miles,Lower Bowl,Season Ticket Holder,36,240.34,13.37,73.41,0.4032,0.3872,0.6133
9899,25-34,Couple,5-15 miles,Upper Bowl,Casual Fan,4,63.5,12.74,33.22,0.6861,0.3395,0.2233
9900,25-34,Family with Kids,5-15 miles,Season Ticket,Casual Fan,2,83.12,35.64,37.0,0.2918,0.676,0.3656
9901,25-34,Corporate,<5 miles,Student Promo,Casual Fan,3,93.05,22.5,60.88,0.1289,0.3603,0.3557
9902,45-54,Couple,15-30 miles,Corporate Partner Allocation,Repeat Buyer,7,84.96,13.4,31.84,0.4084,0.7602,0.3102
9903,35-44,Corporate,5-15 miles,Corporate Partner Allocation,Premium Member,23,263.07,10.26,52.9,0.1414,0.6586,0.559
9904,25-34,Single,15-30 miles,Club Level,Casual Fan,3,91.01,18.72,12.22,0.3704,0.3672,0.2389
9905,35-44,Corporate,30-60 miles,Lower Bowl,Casual Fan,5,77.4,36.93,55.22,0.2277,0.6848,0.4183
9906,18-24,Corporate,5-15 miles,Club Level,New Fan,2,41.03,34.1,59.51,0.2925,0.6125,0.3635
9907,18-24,Single,30-60 miles,Club Level,Premium Member,30,239.57,30.48,26.74,0.4207,0.1781,0.5312
9908,18-24,Empty Nester,30-60 miles,Lower Bowl,New Fan,3,81.94,14.26,30.59,0.1782,0.7123,0.2956
9909,25-34,Corporate,15-30 miles,Lower Bowl,Corporate Guest,4,175.16,19.37,41.13,0.3685,0.3038,0.3594
9910,25-34,Corporate,60+ miles,Season Ticket,Casual Fan,8,113.68,22.07,20.45,0.2649,0.2406,0.3002
9911,55-64,Empty Nester,15-30 miles,Lower Bowl,Premium Member,37,361.43,19.49,10.8,0.3114,0.493,0.6305
9912,18-24,Student,60+ miles,Student Promo,Premium Member,36,349.03,28.73,36.93,0.3405,0.6962,0.7147
9913,35-44,Family with Kids,30-60 miles,Family Pack,Repeat Buyer,6,153.35,31.6,27.77,0.553,0.3539,0.3637
9914,35-44,Family with Kids,5-15 miles,Premium Courtside,Casual Fan,7,117.84,44.64,74.9,0.1824,0.3036,0.4863
9915,55-64,Single,60+ miles,Group Sales,Season Ticket Holder,41,156.67,44.1,76.37,0.1414,0.1592,0.6709
9916,65+,Family with Kids,5-15 miles,Premium Courtside,Corporate Guest,11,200.54,14.68,21.89,0.4245,0.0398,0.3324
9917,55-64,Couple,15-30 miles,Family Pack,Casual Fan,3,112.88,36.55,24.99,0.5863,0.113,0.3031
9918,45-54,Single,15-30 miles,Lower Bowl,Casual Fan,5,55.42,16.09,31.27,0.1396,0.755,0.2983
9919,25-34,Family with Kids,5-15 miles,Family Pack,Casual Fan,8,57.74,33.15,29.68,0.3229,0.5323,0.3372
9920,55-64,Family with Kids,<5 miles,Lower Bowl,Repeat Buyer,15,105.51,38.21,27.36,0.1192,0.6391,0.4419
9921,45-54,Corporate,5-15 miles,Group Sales,Corporate Guest,9,194.22,13.16,8.02,0.172,0.483,0.3436
9922,18-24,Student,60+ miles,Premium Courtside,Premium Member,41,306.9,17.75,61.41,0.5952,0.1018,0.6434
9923,35-44,Empty Nester,60+ miles,Lower Bowl,New Fan,2,49.24,42.56,60.81,0.6558,0.6707,0.3882
9924,45-54,Corporate,5-15 miles,Season Ticket,Casual Fan,8,105.32,27.96,56.99,0.3781,0.4473,0.3968
9925,18-24,Couple,15-30 miles,Group Sales,Repeat Buyer,6,175.33,21.21,29.8,0.4602,0.4274,0.3619
9926,45-54,Student,15-30 miles,Club Level,Casual Fan,7,77.6,18.51,78.93,0.0995,0.3228,0.3815
9927,55-64,Single,15-30 miles,Family Pack,Repeat Buyer,6,158.49,17.96,21.06,0.7128,0.5807,0.3243
9928,45-54,Empty Nester,60+ miles,Premium Courtside,Premium Member,36,309.68,26.74,73.83,0.6186,0.3406,0.6972
9929,18-24,Couple,<5 miles,Lower Bowl,Repeat Buyer,6,125.14,22.96,79.71,0.8056,0.2666,0.389
9930,55-64,Couple,5-15 miles,Season Ticket,Repeat Buyer,14,175.2,29.61,73.95,0.182,0.1647,0.4993
9931,25-34,Empty Nester,30-60 miles,Lower Bowl,Premium Member,36,229.07,24.42,78.89,0.4214,0.5165,0.6637
9932,45-54,Corporate,15-30 miles,Upper Bowl,Corporate Guest,3,279.75,13.37,46.3,0.416,0.6747,0.4603
9933,18-24,Couple,30-60 miles,Club Level,Repeat Buyer,15,142.33,11.73,17.26,0.1228,0.4928,0.3485
9934,35-44,Single,60+ miles,Lower Bowl,Repeat Buyer,9,75.46,10.16,25.79,0.2405,0.6838,0.2912
9935,55-64,Family with Kids,30-60 miles,Premium Courtside,Casual Fan,3,103.65,34.94,43.71,0.3133,0.4404,0.372
9936,55-64,Single,<5 miles,Club Level,Premium Member,20,414.42,8.3,25.89,0.312,0.2161,0.5521
9937,45-54,Couple,<5 miles,Club Level,Repeat Buyer,7,93.27,32.36,46.02,0.4757,0.3674,0.3638
9938,45-54,Student,15-30 miles,Student Promo,Casual Fan,6,72.47,31.29,44.22,0.3731,0.2757,0.3318
9939,35-44,Student,<5 miles,Family Pack,Casual Fan,4,58.9,20.46,55.79,0.3578,0.4688,0.3171
9940,65+,Corporate,<5 miles,Group Sales,New Fan,2,53.09,17.53,51.5,0.0902,0.0539,0.2569
9941,55-64,Student,5-15 miles,Premium Courtside,Casual Fan,5,65.9,13.61,16.19,0.2756,0.5506,0.2426
9942,25-34,Empty Nester,60+ miles,Premium Courtside,New Fan,4,71.09,8.3,76.84,0.5733,0.1645,0.2843
9943,35-44,Family with Kids,15-30 miles,Group Sales,Premium Member,41,225.21,11.73,53.65,0.5371,0.3351,0.5715
9944,55-64,Student,<5 miles,Student Promo,Casual Fan,4,73.98,18.46,65.34,0.1809,0.4343,0.3455
9945,35-44,Empty Nester,5-15 miles,Club Level,Repeat Buyer,12,124.18,23.8,33.38,0.154,0.4387,0.3832
9946,45-54,Corporate,5-15 miles,Group Sales,Casual Fan,8,91.29,14.82,35.4,0.4121,0.5546,0.3107
9947,65+,Family with Kids,5-15 miles,Family Pack,Repeat Buyer,14,128.17,41.08,63.02,0.3909,0.4738,0.5009
9948,35-44,Student,15-30 miles,Upper Bowl,Repeat Buyer,8,120.67,43.51,47.01,0.281,0.6862,0.4706
9949,18-24,Couple,15-30 miles,Corporate Partner Allocation,Season Ticket Holder,37,143.36,36.07,69.68,0.4281,0.4682,0.6183
9950,35-44,Family with Kids,30-60 miles,Premium Courtside,Casual Fan,2,117.84,10.85,26.45,0.3925,0.7323,0.2908
9951,65+,Single,5-15 miles,Corporate Partner Allocation,Repeat Buyer,6,178.78,40.98,66.69,0.5134,0.2165,0.4759
9952,45-54,Empty Nester,5-15 miles,Family Pack,Casual Fan,8,79.41,15.88,63.93,0.6042,0.4566,0.339
9953,55-64,Couple,5-15 miles,Group Sales,Casual Fan,8,72.75,15.42,38.53,0.2702,0.4149,0.2972
9954,45-54,Single,5-15 miles,Corporate Partner Allocation,Casual Fan,8,109.9,12.27,77.02,0.1358,0.3407,0.3871
9955,35-44,Student,<5 miles,Family Pack,Corporate Guest,8,217.0,32.96,67.07,0.1942,0.4734,0.5311
9956,25-34,Couple,30-60 miles,Club Level,Season Ticket Holder,37,183.73,22.22,54.36,0.6758,0.4452,0.5601
9957,35-44,Single,30-60 miles,Corporate Partner Allocation,Casual Fan,4,101.67,32.43,51.45,0.0883,0.549,0.4036
9958,35-44,Couple,60+ miles,Group Sales,Premium Member,32,209.73,39.27,43.74,0.0857,0.5247,0.6303
9959,55-64,Couple,5-15 miles,Season Ticket,Repeat Buyer,14,148.25,15.46,17.62,0.3247,0.6689,0.3688
9960,35-44,Corporate,30-60 miles,Group Sales,Season Ticket Holder,41,249.67,10.82,63.34,0.2809,0.6119,0.6462
9961,65+,Empty Nester,30-60 miles,Season Ticket,Repeat Buyer,7,109.74,39.81,58.43,0.2193,0.5154,0.4523
9962,45-54,Couple,30-60 miles,Club Level,Casual Fan,5,79.51,28.34,42.14,0.4671,0.6424,0.3506
9963,35-44,Student,15-30 miles,Corporate Partner Allocation,Season Ticket Holder,36,196.57,31.21,23.21,0.4864,0.5015,0.5519
9964,45-54,Corporate,5-15 miles,Premium Courtside,Season Ticket Holder,35,241.89,8.42,33.67,0.4134,0.5014,0.5295
9965,35-44,Student,5-15 miles,Family Pack,Season Ticket Holder,39,234.06,44.12,66.54,0.3526,0.5151,0.728
9966,35-44,Couple,<5 miles,Premium Courtside,Season Ticket Holder,41,163.53,42.84,42.24,0.325,0.237,0.6066
9967,25-34,Couple,60+ miles,Student Promo,Season Ticket Holder,36,168.82,13.57,77.8,0.4208,0.4433,0.5713
9968,25-34,Single,15-30 miles,Upper Bowl,Casual Fan,2,89.69,19.02,24.5,0.5502,0.6731,0.2787
9969,25-34,Family with Kids,15-30 miles,Premium Courtside,Casual Fan,5,115.51,21.23,74.63,0.1668,0.6131,0.4279
9970,18-24,Single,30-60 miles,Corporate Partner Allocation,Repeat Buyer,7,134.1,13.53,76.71,0.4504,0.665,0.4214
9971,25-34,Single,<5 miles,Corporate Partner Allocation,Premium Member,22,220.2,8.25,16.68,0.3954,0.7778,0.4454
9972,25-34,Corporate,30-60 miles,Lower Bowl,Premium Member,29,283.79,14.7,62.33,0.2294,0.5969,0.6263
9973,45-54,Family with Kids,30-60 miles,Upper Bowl,Season Ticket Holder,41,238.24,25.29,46.18,0.4269,0.0542,0.5903
9974,45-54,Empty Nester,30-60 miles,Premium Courtside,Casual Fan,7,84.75,19.02,40.3,0.4247,0.7493,0.3427
9975,45-54,Family with Kids,5-15 miles,Student Promo,Premium Member,41,331.38,28.02,52.31,0.6448,0.2462,0.6916
9976,55-64,Single,15-30 miles,Group Sales,Premium Member,20,375.3,19.87,32.51,0.1552,0.4415,0.603
9977,55-64,Single,15-30 miles,Lower Bowl,Season Ticket Holder,40,252.11,32.9,58.1,0.062,0.1307,0.6698
9978,18-24,Couple,30-60 miles,Group Sales,Casual Fan,7,105.86,39.7,17.72,0.2446,0.5775,0.3776
9979,45-54,Student,<5 miles,Premium Courtside,Casual Fan,7,110.98,9.04,42.63,0.5693,0.5704,0.3091
9980,35-44,Student,30-60 miles,Group Sales,Premium Member,21,264.0,25.88,65.82,0.3849,0.6079,0.609
9981,25-34,Corporate,5-15 miles,Lower Bowl,New Fan,1,59.0,38.5,56.24,0.3785,0.4943,0.3651
9982,45-54,Empty Nester,5-15 miles,Corporate Partner Allocation,Corporate Guest,7,322.97,42.13,11.04,0.2413,0.7404,0.5585
9983,35-44,Student,<5 miles,Premium Courtside,Casual Fan,3,85.3,37.65,24.66,0.6339,0.3735,0.3084
9984,45-54,Corporate,<5 miles,Premium Courtside,Season Ticket Holder,36,208.28,25.9,50.28,0.6569,0.3276,0.5681
9985,35-44,Corporate,60+ miles,Season Ticket,Casual Fan,8,117.05,28.04,76.83,0.1481,0.6878,0.479
9986,45-54,Corporate,<5 miles,Family Pack,Repeat Buyer,6,175.68,37.75,11.32,0.4756,0.2955,0.3687
9987,25-34,Single,30-60 miles,Upper Bowl,Casual Fan,6,98.36,31.94,13.08,0.0369,0.4441,0.3293
9988,25-34,Empty Nester,15-30 miles,Lower Bowl,Corporate Guest,3,246.84,39.98,29.09,0.3862,0.6868,0.4938
9989,18-24,Couple,30-60 miles,Lower Bowl,New Fan,2,82.0,32.99,49.16,0.2649,0.515,0.3639
9990,45-54,Family with Kids,30-60 miles,Upper Bowl,Repeat Buyer,13,103.29,8.79,12.99,0.2361,0.422,0.2778
9991,25-34,Empty Nester,5-15 miles,Group Sales,Casual Fan,2,75.31,29.06,59.98,0.5238,0.4259,0.3441
9992,25-34,Single,15-30 miles,Corporate Partner Allocation,Season Ticket Holder,41,233.16,36.04,51.63,0.8561,0.2858,0.6341
9993,25-34,Single,60+ miles,Corporate Partner Allocation,Repeat Buyer,14,174.55,11.19,36.71,0.3488,0.6665,0.4094
9994,25-34,Couple,15-30 miles,Family Pack,Casual Fan,5,109.72,27.42,35.29,0.1997,0.4087,0.3482
9995,18-24,Family with Kids,15-30 miles,Lower Bowl,Repeat Buyer,13,171.1,14.3,72.11,0.2053,0.201,0.4392
9996,45-54,Family with Kids,<5 miles,Upper Bowl,New Fan,4,52.17,18.14,62.87,0.2297,0.3442,0.3114
9997,65+,Single,5-15 miles,Premium Courtside,New Fan,2,54.16,26.57,63.44,0.3703,0.5623,0.3471
9998,45-54,Couple,<5 miles,Season Ticket,Season Ticket Holder,40,234.85,32.95,15.63,0.2437,0.7327,0.628
9999,18-24,Single,30-60 miles,Group Sales,Season Ticket Holder,38,237.42,43.46,60.15,0.5117,0.4255,0.6946
10000,35-44,Couple,60+ miles,Club Level,Corporate Guest,5,154.93,11.49,57.09,0.3287,0.6437,0.3882
10001,35-44,Student,5-15 miles,Premium Courtside,Corporate Guest,12,182.17,41.72,35.92,0.6923,0.6844,0.4905
10002,25-34,Single,15-30 miles,Family Pack,Premium Member,37,224.56,18.24,31.78,0.2989,0.4818,0.5588
10003,65+,Corporate,<5 miles,Group Sales,Casual Fan,6,76.96,13.39,13.26,0.5409,0.5195,0.2335
10004,45-54,Empty Nester,30-60 miles,Premium Courtside,Corporate Guest,12,305.84,25.23,62.12,0.41,0.6218,0.5887
10005,35-44,Student,30-60 miles,Premium Courtside,Corporate Guest,7,266.6,21.38,38.96,0.1948,0.2838,0.4545
10006,45-54,Corporate,<5 miles,Club Level,Premium Member,34,436.3,12.64,44.01,0.1841,0.1576,0.6864
10007,35-44,Couple,5-15 miles,Corporate Partner Allocation,Premium Member,39,228.79,21.47,11.7,0.1437,0.4526,0.5498
10008,18-24,Single,<5 miles,Club Level,Repeat Buyer,5,114.57,21.07,6.74,0.3243,0.7996,0.3101
10009,55-64,Couple,<5 miles,Premium Courtside,Premium Member,34,395.57,41.07,24.9,0.5014,0.4745,0.7295
10010,55-64,Couple,30-60 miles,Upper Bowl,Corporate Guest,3,283.68,25.29,42.58,0.233,0.49,0.4868
10011,18-24,Single,5-15 miles,Upper Bowl,New Fan,1,42.05,17.42,31.42,0.1283,0.2998,0.2281
10012,25-34,Corporate,<5 miles,Family Pack,Casual Fan,6,55.26,17.87,26.35,0.2017,0.4671,0.2679
10013,18-24,Couple,15-30 miles,Lower Bowl,Season Ticket Holder,41,220.77,19.09,52.06,0.5422,0.4131,0.5972
10014,18-24,Single,30-60 miles,Group Sales,Season Ticket Holder,40,146.68,33.5,44.37,0.4097,0.4115,0.5747
10015,45-54,Student,<5 miles,Premium Courtside,Repeat Buyer,6,136.25,22.88,35.09,0.6088,0.3044,0.3273
10016,65+,Single,30-60 miles,Club Level,Season Ticket Holder,37,242.39,14.2,77.58,0.6495,0.7436,0.6537
10017,35-44,Student,<5 miles,Premium Courtside,Casual Fan,5,77.11,28.36,25.72,0.2608,0.7649,0.3406
10018,45-54,Corporate,5-15 miles,Group Sales,New Fan,1,83.43,37.82,47.71,0.3392,0.6857,0.3869
10019,55-64,Family with Kids,60+ miles,Season Ticket,Premium Member,36,384.94,44.23,32.2,0.6218,0.4999,0.7517
10020,25-34,Student,30-60 miles,Club Level,Casual Fan,7,73.48,9.16,31.19,0.2723,0.5751,0.2742
10021,65+,Family with Kids,30-60 miles,Corporate Partner Allocation,Premium Member,35,387.36,26.4,23.47,0.1042,0.6713,0.7159
10022,65+,Family with Kids,<5 miles,Season Ticket,New Fan,1,62.2,32.51,12.22,0.3244,0.3563,0.2539
10023,45-54,Couple,15-30 miles,Season Ticket,Season Ticket Holder,41,197.87,29.02,54.43,0.5853,0.5718,0.6306
10024,55-64,Couple,30-60 miles,Student Promo,Corporate Guest,7,196.86,42.71,19.65,0.7374,0.6889,0.4485
10025,25-34,Corporate,60+ miles,Family Pack,Season Ticket Holder,39,219.04,40.3,41.7,0.3225,0.5083,0.6578
10026,45-54,Single,30-60 miles,Season Ticket,Season Ticket Holder,36,140.53,42.08,69.52,0.3097,0.4949,0.6395
10027,45-54,Family with Kids,30-60 miles,Premium Courtside,Corporate Guest,12,274.87,18.88,31.08,0.3122,0.172,0.4451
10028,18-24,Empty Nester,<5 miles,Lower Bowl,Premium Member,36,447.09,14.32,46.36,0.4536,0.658,0.7511
10029,45-54,Corporate,<5 miles,Premium Courtside,Casual Fan,5,97.51,14.69,58.85,0.6373,0.5056,0.3282
10030,25-34,Couple,30-60 miles,Lower Bowl,Casual Fan,6,59.91,25.51,17.05,0.3718,0.5502,0.2793
10031,25-34,Couple,60+ miles,Group Sales,Repeat Buyer,14,134.39,10.16,43.07,0.4459,0.0757,0.3227
10032,55-64,Student,15-30 miles,Lower Bowl,Season Ticket Holder,41,170.76,33.73,62.41,0.2581,0.7379,0.6732
10033,45-54,Empty Nester,15-30 miles,Upper Bowl,Casual Fan,8,78.67,36.37,22.66,0.2792,0.3996,0.3399
10034,25-34,Empty Nester,15-30 miles,Lower Bowl,Casual Fan,7,114.36,36.49,65.24,0.3062,0.595,0.4612
10035,18-24,Family with Kids,15-30 miles,Group Sales,Premium Member,27,372.3,9.9,36.35,0.3614,0.1321,0.5676
10036,25-34,Empty Nester,5-15 miles,Season Ticket,Premium Member,22,237.65,30.85,8.56,0.1036,0.2179,0.4777
10037,35-44,Family with Kids,5-15 miles,Lower Bowl,New Fan,2,66.06,24.78,26.22,0.2797,0.3178,0.2607
10038,25-34,Family with Kids,30-60 miles,Family Pack,Repeat Buyer,14,151.24,24.84,40.69,0.1315,0.4582,0.4343
10039,25-34,Couple,5-15 miles,Lower Bowl,New Fan,4,43.12,27.96,73.48,0.3211,0.7685,0.3948
10040,25-34,Couple,60+ miles,Corporate Partner Allocation,Corporate Guest,7,358.38,17.6,41.45,0.0511,0.6404,0.5608
10041,35-44,Empty Nester,<5 miles,Club Level,Repeat Buyer,6,91.34,12.41,74.69,0.4435,0.5214,0.3617
10042,18-24,Couple,5-15 miles,Season Ticket,Casual Fan,8,66.57,32.95,48.82,0.4085,0.8147,0.4032
10043,45-54,Family with Kids,5-15 miles,Lower Bowl,Casual Fan,3,65.59,13.46,31.0,0.7536,0.7743,0.2584
10044,35-44,Family with Kids,<5 miles,Lower Bowl,Casual Fan,6,79.31,39.9,37.26,0.6783,0.79,0.3889
10045,25-34,Student,5-15 miles,Group Sales,Casual Fan,7,58.07,18.34,76.09,0.2505,0.7696,0.3976
10046,35-44,Couple,5-15 miles,Student Promo,Casual Fan,6,103.26,38.45,5.23,0.6429,0.2623,0.2916
10047,35-44,Corporate,15-30 miles,Club Level,Season Ticket Holder,35,261.53,18.81,69.31,0.5809,0.6673,0.6545
10048,18-24,Single,5-15 miles,Upper Bowl,Premium Member,28,277.07,25.23,22.22,0.3359,0.3107,0.5421
10049,45-54,Single,30-60 miles,Group Sales,Premium Member,31,253.19,43.77,8.57,0.3254,0.2819,0.572
10050,45-54,Corporate,30-60 miles,Group Sales,Repeat Buyer,8,100.29,34.3,40.54,0.1959,0.5006,0.3976
10051,45-54,Student,30-60 miles,Lower Bowl,New Fan,4,62.27,20.81,56.38,0.3613,0.8119,0.3561
10052,35-44,Student,<5 miles,Family Pack,Premium Member,29,276.96,25.01,70.06,0.3702,0.6508,0.6682
10053,55-64,Corporate,60+ miles,Season Ticket,Casual Fan,3,75.66,27.17,41.94,0.389,0.1741,0.2906
10054,25-34,Student,60+ miles,Premium Courtside,Casual Fan,4,66.96,31.4,7.75,0.6356,0.7828,0.2873
10055,18-24,Single,5-15 miles,Group Sales,Casual Fan,8,89.01,38.86,35.16,0.1239,0.7205,0.4196
10056,45-54,Couple,<5 miles,Student Promo,New Fan,2,88.26,42.46,16.94,0.3648,0.5659,0.3401
10057,18-24,Single,5-15 miles,Family Pack,Season Ticket Holder,36,161.4,23.4,11.8,0.0841,0.1596,0.463
10058,35-44,Family with Kids,15-30 miles,Premium Courtside,Casual Fan,6,59.6,10.52,37.78,0.7108,0.2088,0.2169
10059,45-54,Couple,60+ miles,Corporate Partner Allocation,Season Ticket Holder,39,235.88,26.0,47.19,0.5364,0.6348,0.6355
10060,25-34,Family with Kids,30-60 miles,Student Promo,Premium Member,23,418.21,28.52,43.42,0.4186,0.3993,0.6829
10061,45-54,Couple,<5 miles,Premium Courtside,Corporate Guest,5,220.75,10.67,77.59,0.1589,0.6318,0.4824
10062,45-54,Empty Nester,15-30 miles,Family Pack,Season Ticket Holder,41,260.8,43.65,65.63,0.3666,0.3093,0.734
10063,25-34,Single,15-30 miles,Student Promo,Repeat Buyer,13,170.13,21.14,20.8,0.5911,0.7513,0.4008
10064,45-54,Couple,60+ miles,Club Level,Season Ticket Holder,37,276.03,32.79,76.48,0.4314,0.5159,0.7279
10065,55-64,Family with Kids,15-30 miles,Group Sales,Season Ticket Holder,37,218.72,43.64,66.19,0.6534,0.7786,0.7154
10066,18-24,Corporate,30-60 miles,Club Level,New Fan,1,62.73,35.84,17.83,0.5144,0.4637,0.2772
10067,65+,Student,15-30 miles,Premium Courtside,Repeat Buyer,5,94.46,15.56,40.33,0.5946,0.7965,0.3253
10068,35-44,Single,15-30 miles,Student Promo,Premium Member,33,355.49,22.01,64.67,0.3207,0.3013,0.6962
10069,45-54,Couple,15-30 miles,Club Level,New Fan,2,83.36,33.44,20.63,0.3192,0.4353,0.3023
10070,35-44,Corporate,15-30 miles,Corporate Partner Allocation,Premium Member,32,328.62,30.6,24.63,0.5342,0.5942,0.6426
10071,55-64,Couple,15-30 miles,Upper Bowl,Season Ticket Holder,39,174.69,12.28,48.71,0.2321,0.1199,0.5088
10072,35-44,Empty Nester,<5 miles,Student Promo,Casual Fan,8,93.64,13.6,20.23,0.2806,0.6873,0.2998
10073,65+,Empty Nester,15-30 miles,Club Level,Premium Member,25,246.91,41.58,37.09,0.1429,0.4494,0.6099
10074,55-64,Empty Nester,15-30 miles,Club Level,Premium Member,21,213.35,20.53,22.98,0.4683,0.2888,0.4354
10075,45-54,Family with Kids,<5 miles,Club Level,Repeat Buyer,5,159.83,38.6,17.11,0.37,0.5848,0.3994
10076,55-64,Empty Nester,5-15 miles,Season Ticket,Casual Fan,7,72.73,26.83,29.6,0.5533,0.4897,0.307
10077,35-44,Empty Nester,5-15 miles,Lower Bowl,Repeat Buyer,14,175.26,11.94,7.9,0.4071,0.3964,0.3285
10078,55-64,Student,30-60 miles,Lower Bowl,Casual Fan,4,68.89,20.61,32.14,0.4738,0.2351,0.2519
10079,18-24,Couple,<5 miles,Corporate Partner Allocation,Casual Fan,8,95.74,37.42,59.29,0.5604,0.4461,0.416
10080,25-34,Family with Kids,15-30 miles,Corporate Partner Allocation,Repeat Buyer,6,170.03,31.4,51.57,0.1187,0.4162,0.4486
10081,18-24,Corporate,15-30 miles,Student Promo,Casual Fan,5,98.54,22.5,44.06,0.0936,0.8476,0.3887
10082,35-44,Family with Kids,5-15 miles,Premium Courtside,Season Ticket Holder,39,138.73,35.23,10.28,0.3457,0.8221,0.5498
10083,25-34,Student,15-30 miles,Premium Courtside,Casual Fan,4,103.91,39.69,26.63,0.2646,0.4707,0.3664
10084,65+,Couple,60+ miles,Family Pack,Repeat Buyer,6,144.18,29.28,34.14,0.2686,0.3167,0.3713
10085,25-34,Couple,5-15 miles,Upper Bowl,Corporate Guest,4,193.87,12.98,72.52,0.5665,0.3023,0.4014
10086,55-64,Empty Nester,5-15 miles,Student Promo,Season Ticket Holder,38,218.7,31.33,26.17,0.3515,0.3784,0.5792
