promotion_id,game_id,promotion_flag,promotion_type,promotion_cost,expected_promotion_lift_pct,sponsor_category,sponsor_value_estimate
5447,5447,True,Theme Night,16773.23,7.37,Auto,23177.19
5448,5448,True,Corporate Partner Night,4892.9,2.54,Financial,30371.85
5449,5449,False,,0.0,0.0,,0.0
5450,5450,True,Food Voucher,12564.13,4.87,Financial,58009.85
5451,5451,False,,0.0,0.0,,0.0
5452,5452,True,Merchandise Giveaway,21592.65,9.83,Healthcare,33420.0
5453,5453,True,Corporate Partner Night,4405.07,3.21,Financial,19788.61
5454,5454,True,Merchandise Giveaway,23542.57,8.22,Auto,34460.89
5455,5455,False,,0.0,0.0,,0.0
5456,5456,True,Premium Experience,30200.16,4.78,Tech,57439.1
5457,5457,False,,0.0,0.0,,0.0
5458,5458,True,Theme Night,20348.06,7.37,Auto,5655.42
5459,5459,True,Premium Experience,26307.67,4.8,Retail,31183.11
5460,5460,False,,0.0,0.0,,0.0
5461,5461,True,Theme Night,16436.69,6.27,Auto,21322.62
5462,5462,False,,0.0,0.0,,0.0
5463,5463,True,Theme Night,16931.56,7.8,Tech,26992.47
5464,5464,False,,0.0,0.0,,0.0
5465,5465,False,,0.0,0.0,,0.0
5466,5466,True,Food Voucher,11120.96,4.25,Auto,68896.69
5467,5467,True,Family Night,8890.26,5.16,Tech,25438.36
5468,5468,True,Premium Experience,33965.46,4.81,Retail,30530.89
5469,5469,True,Corporate Partner Night,5577.62,2.02,Retail,17533.02
5470,5470,True,Food Voucher,11579.68,4.41,Auto,63004.04
5471,5471,True,Community Night,9360.61,5.73,Beverage,45372.03
5472,5472,False,,0.0,0.0,,0.0
5473,5473,True,Corporate Partner Night,5086.53,3.3,Financial,57474.91
5474,5474,True,Merchandise Giveaway,20352.47,8.94,Beverage,23855.51
5475,5475,True,Premium Experience,30191.94,4.19,Retail,12167.8
5476,5476,False,,0.0,0.0,,0.0
5477,5477,True,Corporate Partner Night,5111.31,3.66,Auto,38733.66
5478,5478,False,,0.0,0.0,,0.0
5479,5479,False,,0.0,0.0,,0.0
5480,5480,True,Premium Experience,32030.86,3.49,Healthcare,27624.86
5481,5481,True,Theme Night,16017.96,7.41,Financial,46818.16
5482,5482,False,,0.0,0.0,,0.0
5483,5483,True,Food Voucher,12084.2,4.92,Financial,33350.24
5484,5484,True,Corporate Partner Night,4881.03,2.08,Financial,44235.81
5485,5485,False,,0.0,0.0,,0.0
5486,5486,False,,0.0,0.0,,0.0
5487,5487,False,,0.0,0.0,,0.0
5488,5488,True,Corporate Partner Night,5646.22,2.28,Financial,37567.72
5489,5489,True,Community Night,10333.63,5.28,Beverage,49526.55
5490,5490,True,Theme Night,18614.84,6.5,Beverage,23973.62
5491,5491,True,Student Discount,3961.44,4.16,Financial,9799.4
5492,5492,True,Family Night,7660.71,6.75,Tech,41460.27
5493,5493,True,Premium Experience,32006.72,3.62,Tech,66079.65
5494,5494,True,Food Voucher,13539.34,4.53,Financial,10309.53
5495,5495,True,Premium Experience,28525.53,4.53,Auto,50600.27
5496,5496,False,,0.0,0.0,,0.0
5497,5497,True,Premium Experience,28521.22,4.61,Retail,41491.16
5498,5498,True,Theme Night,18912.57,7.82,Auto,33728.79
5499,5499,False,,0.0,0.0,,0.0
5500,5500,True,Family Night,8726.3,6.27,Healthcare,53043.85
5501,5501,False,,0.0,0.0,,0.0
5502,5502,False,,0.0,0.0,,0.0
5503,5503,False,,0.0,0.0,,0.0
5504,5504,True,Family Night,8667.22,6.85,Financial,59915.22
5505,5505,False,,0.0,0.0,,0.0
5506,5506,True,Family Night,8982.14,5.89,Tech,62171.47
5507,5507,False,,0.0,0.0,,0.0
5508,5508,True,Premium Experience,27873.22,3.98,Healthcare,55622.73
5509,5509,False,,0.0,0.0,,0.0
5510,5510,False,,0.0,0.0,,0.0
5511,5511,True,Community Night,8725.58,5.63,Auto,48425.01
5512,5512,True,Theme Night,18986.81,7.15,Healthcare,9689.85
5513,5513,False,,0.0,0.0,,0.0
5514,5514,False,,0.0,0.0,,0.0
5515,5515,False,,0.0,0.0,,0.0
5516,5516,False,,0.0,0.0,,0.0
5517,5517,True,Theme Night,16178.13,6.42,Retail,54012.11
5518,5518,False,,0.0,0.0,,0.0
5519,5519,True,Corporate Partner Night,5025.13,3.18,Healthcare,18111.16
5520,5520,True,Merchandise Giveaway,19424.69,8.01,Auto,32263.53
5521,5521,False,,0.0,0.0,,0.0
5522,5522,True,Family Night,8511.04,6.27,Retail,5689.73
5523,5523,True,Merchandise Giveaway,23123.7,9.63,Retail,40948.11
5524,5524,True,Theme Night,19602.12,6.92,Financial,27564.38
5525,5525,False,,0.0,0.0,,0.0
5526,5526,True,Student Discount,3395.67,4.18,Tech,74792.88
5527,5527,True,Corporate Partner Night,5721.1,3.33,Financial,26386.54
5528,5528,True,Food Voucher,11507.34,5.55,Tech,18512.89
5529,5529,True,Community Night,10009.43,4.18,Financial,47076.05
5530,5530,False,,0.0,0.0,,0.0
5531,5531,False,,0.0,0.0,,0.0
5532,5532,False,,0.0,0.0,,0.0
5533,5533,False,,0.0,0.0,,0.0
5534,5534,False,,0.0,0.0,,0.0
5535,5535,True,Family Night,8952.32,6.87,Tech,58695.9
5536,5536,True,Food Voucher,10292.04,5.54,Retail,38984.51
5537,5537,False,,0.0,0.0,,0.0
5538,5538,False,,0.0,0.0,,0.0
5539,5539,False,,0.0,0.0,,0.0
5540,5540,False,,0.0,0.0,,0.0
5541,5541,True,Premium Experience,34282.98,4.13,Healthcare,32955.65
5542,5542,False,,0.0,0.0,,0.0
5543,5543,False,,0.0,0.0,,0.0
5544,5544,False,,0.0,0.0,,0.0
5545,5545,False,,0.0,0.0,,0.0
5546,5546,False,,0.0,0.0,,0.0
5547,5547,True,Student Discount,3639.34,3.75,Financial,8795.98
5548,5548,False,,0.0,0.0,,0.0
5549,5549,False,,0.0,0.0,,0.0
5550,5550,True,Community Night,7707.1,4.37,Auto,17180.3
5551,5551,True,Food Voucher,11077.9,5.03,Retail,38492.88
5552,5552,True,Food Voucher,13238.1,5.4,Healthcare,32387.31
5553,5553,True,Community Night,8256.82,4.31,Tech,8038.11
5554,5554,True,Corporate Partner Night,4791.96,2.07,Retail,45688.66
5555,5555,True,Family Night,8099.94,5.2,Tech,57396.02
5556,5556,True,Premium Experience,30818.39,3.98,Retail,30297.85
5557,5557,True,Premium Experience,30231.57,4.94,Healthcare,33380.57
5558,5558,True,Family Night,6925.11,5.91,Healthcare,69452.22
5559,5559,True,Family Night,6838.37,6.29,Beverage,58556.44
5560,5560,False,,0.0,0.0,,0.0
5561,5561,False,,0.0,0.0,,0.0
5562,5562,False,,0.0,0.0,,0.0
5563,5563,False,,0.0,0.0,,0.0
5564,5564,False,,0.0,0.0,,0.0
5565,5565,True,Premium Experience,30490.82,3.41,Auto,65384.7
5566,5566,True,Community Night,10274.6,5.32,Retail,63682.05
5567,5567,False,,0.0,0.0,,0.0
5568,5568,True,Food Voucher,12046.96,4.07,Beverage,38607.32
5569,5569,True,Family Night,7017.27,6.36,Retail,10684.0
5570,5570,True,Corporate Partner Night,5074.03,2.15,Healthcare,40009.73
5571,5571,True,Merchandise Giveaway,19070.2,8.25,Retail,73613.59
5572,5572,True,Food Voucher,11250.04,5.26,Auto,34629.45
5573,5573,False,,0.0,0.0,,0.0
5574,5574,True,Community Night,8237.95,5.13,Financial,39362.8
5575,5575,False,,0.0,0.0,,0.0
5576,5576,False,,0.0,0.0,,0.0
5577,5577,False,,0.0,0.0,,0.0
5578,5578,True,Student Discount,3537.0,3.21,Tech,21105.31
5579,5579,True,Family Night,8176.67,6.59,Healthcare,61250.21
5580,5580,True,Theme Night,18623.87,6.76,Financial,72197.91
5581,5581,False,,0.0,0.0,,0.0
5582,5582,False,,0.0,0.0,,0.0
5583,5583,True,Food Voucher,12569.15,4.2,Auto,51537.93
5584,5584,False,,0.0,0.0,,0.0
5585,5585,True,Family Night,7855.22,6.82,Auto,53444.39
5586,5586,True,Corporate Partner Night,4695.43,3.52,Healthcare,15493.01
5587,5587,False,,0.0,0.0,,0.0
5588,5588,False,,0.0,0.0,,0.0
5589,5589,False,,0.0,0.0,,0.0
5590,5590,True,Theme Night,20492.87,7.93,Financial,19261.57
5591,5591,True,Merchandise Giveaway,22353.09,9.13,Tech,68492.93
5592,5592,False,,0.0,0.0,,0.0
5593,5593,True,Community Night,9666.27,5.83,Tech,70246.5
5594,5594,False,,0.0,0.0,,0.0
5595,5595,False,,0.0,0.0,,0.0
5596,5596,True,Community Night,8558.94,4.88,Retail,60506.33
5597,5597,True,Theme Night,17723.82,6.73,Tech,12699.93
5598,5598,True,Corporate Partner Night,5090.21,3.87,Tech,26086.6
5599,5599,True,Student Discount,3019.06,3.52,Healthcare,51777.36
5600,5600,True,Community Night,9808.26,4.67,Financial,16205.75
5601,5601,True,Premium Experience,27751.05,3.72,Retail,17248.44
5602,5602,False,,0.0,0.0,,0.0
5603,5603,False,,0.0,0.0,,0.0
5604,5604,True,Food Voucher,11226.02,4.95,Retail,18381.26
5605,5605,True,Food Voucher,12977.9,4.91,Healthcare,15012.37
5606,5606,False,,0.0,0.0,,0.0
5607,5607,False,,0.0,0.0,,0.0
5608,5608,True,Student Discount,3429.94,3.49,Beverage,56105.28
5609,5609,True,Community Night,8926.82,4.56,Beverage,22822.25
5610,5610,True,Theme Night,17686.8,7.15,Financial,42697.78
5611,5611,False,,0.0,0.0,,0.0
5612,5612,False,,0.0,0.0,,0.0
5613,5613,True,Student Discount,3608.32,3.93,Auto,31162.72
5614,5614,False,,0.0,0.0,,0.0
5615,5615,False,,0.0,0.0,,0.0
5616,5616,False,,0.0,0.0,,0.0
5617,5617,False,,0.0,0.0,,0.0
5618,5618,False,,0.0,0.0,,0.0
5619,5619,True,Community Night,7918.36,4.6,Healthcare,40542.9
5620,5620,True,Theme Night,19226.59,6.23,Tech,64505.71
5621,5621,True,Theme Night,16268.67,7.61,Financial,38460.31
5622,5622,True,Merchandise Giveaway,22568.68,9.27,Retail,22353.93
5623,5623,True,Merchandise Giveaway,20323.17,9.8,Financial,13998.09
5624,5624,True,Premium Experience,31419.51,3.63,Healthcare,19163.74
5625,5625,True,Food Voucher,12850.99,5.29,Auto,56317.73
5626,5626,False,,0.0,0.0,,0.0
5627,5627,True,Food Voucher,12233.26,5.53,Retail,39093.95
5628,5628,True,Corporate Partner Night,4744.23,3.2,Auto,5093.45
5629,5629,False,,0.0,0.0,,0.0
5630,5630,False,,0.0,0.0,,0.0
5631,5631,True,Family Night,6883.04,6.55,Healthcare,71941.25
5632,5632,False,,0.0,0.0,,0.0
5633,5633,True,Merchandise Giveaway,21732.56,8.18,Healthcare,8128.51
5634,5634,True,Corporate Partner Night,5057.97,2.16,Tech,17418.86
5635,5635,False,,0.0,0.0,,0.0
5636,5636,True,Community Night,8296.94,5.92,Tech,69700.59
5637,5637,True,Food Voucher,10731.03,4.35,Beverage,49209.17
5638,5638,True,Premium Experience,29124.44,4.59,Financial,14348.68
5639,5639,True,Merchandise Giveaway,19120.55,8.33,Beverage,60702.5
5640,5640,False,,0.0,0.0,,0.0
5641,5641,True,Theme Night,19840.16,7.02,Beverage,28113.73
5642,5642,True,Corporate Partner Night,4415.06,3.33,Financial,51166.4
5643,5643,True,Theme Night,19718.77,7.07,Financial,17443.32
5644,5644,False,,0.0,0.0,,0.0
5645,5645,False,,0.0,0.0,,0.0
5646,5646,False,,0.0,0.0,,0.0
5647,5647,False,,0.0,0.0,,0.0
5648,5648,False,,0.0,0.0,,0.0
5649,5649,False,,0.0,0.0,,0.0
5650,5650,False,,0.0,0.0,,0.0
5651,5651,True,Food Voucher,11289.46,5.1,Retail,50131.25
5652,5652,False,,0.0,0.0,,0.0
5653,5653,False,,0.0,0.0,,0.0
5654,5654,True,Food Voucher,13056.97,5.7,Retail,66663.59
5655,5655,True,Student Discount,3710.13,4.36,Auto,31771.37
5656,5656,True,Family Night,7485.92,6.83,Tech,47583.48
5657,5657,True,Community Night,8082.61,4.58,Beverage,16344.23
5658,5658,True,Theme Night,20073.64,7.29,Auto,45480.7
5659,5659,True,Premium Experience,28343.54,4.41,Retail,57328.4
5660,5660,True,Food Voucher,13552.3,5.39,Tech,38370.72
5661,5661,True,Merchandise Giveaway,20184.17,9.78,Beverage,32317.98
5662,5662,True,Merchandise Giveaway,21591.4,8.68,Healthcare,6184.75
5663,5663,True,Corporate Partner Night,4662.22,2.72,Retail,55094.14
5664,5664,True,Community Night,9122.38,5.07,Retail,13938.35
5665,5665,True,Corporate Partner Night,4581.8,2.87,Retail,40530.26
5666,5666,True,Premium Experience,30383.71,4.82,Auto,14161.42
5667,5667,True,Family Night,7531.83,6.89,Financial,44742.17
5668,5668,True,Food Voucher,12079.53,4.4,Financial,10624.5
5669,5669,False,,0.0,0.0,,0.0
5670,5670,True,Family Night,8324.71,5.02,Tech,60581.87
5671,5671,True,Premium Experience,29454.45,3.91,Healthcare,64573.43
5672,5672,False,,0.0,0.0,,0.0
5673,5673,True,Community Night,9288.6,5.28,Financial,27584.0
5674,5674,False,,0.0,0.0,,0.0
5675,5675,True,Premium Experience,33405.5,3.29,Beverage,48993.52
5676,5676,False,,0.0,0.0,,0.0
5677,5677,False,,0.0,0.0,,0.0
5678,5678,False,,0.0,0.0,,0.0
5679,5679,True,Premium Experience,25810.27,3.69,Beverage,8512.93
5680,5680,False,,0.0,0.0,,0.0
5681,5681,False,,0.0,0.0,,0.0
5682,5682,True,Food Voucher,12803.66,5.62,Beverage,29500.15
5683,5683,False,,0.0,0.0,,0.0
5684,5684,False,,0.0,0.0,,0.0
5685,5685,True,Family Night,7301.64,6.43,Financial,63032.83
5686,5686,True,Student Discount,3603.57,3.29,Healthcare,30252.62
5687,5687,True,Family Night,8964.92,5.93,Tech,51973.76
5688,5688,False,,0.0,0.0,,0.0
5689,5689,True,Student Discount,3120.89,3.25,Beverage,41610.39
5690,5690,True,Theme Night,15719.61,7.64,Tech,12624.94
5691,5691,False,,0.0,0.0,,0.0
5692,5692,True,Corporate Partner Night,5637.23,3.61,Tech,14095.22
5693,5693,True,Food Voucher,10908.48,5.43,Auto,69284.25
5694,5694,True,Merchandise Giveaway,21737.41,8.63,Beverage,40629.26
5695,5695,True,Merchandise Giveaway,19741.63,8.35,Tech,31932.86
5696,5696,True,Student Discount,3313.76,3.4,Retail,54230.17
5697,5697,True,Corporate Partner Night,4329.43,2.96,Retail,21418.95
5698,5698,False,,0.0,0.0,,0.0
5699,5699,True,Corporate Partner Night,5712.16,2.45,Auto,8801.79
5700,5700,False,,0.0,0.0,,0.0
5701,5701,False,,0.0,0.0,,0.0
5702,5702,True,Food Voucher,12169.06,5.96,Auto,28668.07
5703,5703,False,,0.0,0.0,,0.0
5704,5704,True,Corporate Partner Night,4595.03,3.38,Healthcare,54259.89
5705,5705,False,,0.0,0.0,,0.0
5706,5706,True,Premium Experience,26696.84,3.53,Beverage,9192.62
5707,5707,False,,0.0,0.0,,0.0
5708,5708,True,Community Night,9255.67,4.8,Tech,30028.56
5709,5709,False,,0.0,0.0,,0.0
5710,5710,True,Family Night,8318.68,6.02,Auto,66940.06
5711,5711,True,Theme Night,18902.4,6.87,Healthcare,25080.3
5712,5712,True,Merchandise Giveaway,22011.75,9.98,Retail,62408.59
5713,5713,True,Food Voucher,12524.11,5.91,Healthcare,33981.05
5714,5714,True,Premium Experience,30152.15,3.89,Beverage,40994.01
5715,5715,True,Theme Night,16995.16,6.95,Tech,34917.9
5716,5716,True,Community Night,9405.29,5.42,Healthcare,33028.62
5717,5717,False,,0.0,0.0,,0.0
5718,5718,False,,0.0,0.0,,0.0
5719,5719,False,,0.0,0.0,,0.0
5720,5720,True,Community Night,9668.89,4.52,Healthcare,72245.45
5721,5721,False,,0.0,0.0,,0.0
5722,5722,False,,0.0,0.0,,0.0
5723,5723,False,,0.0,0.0,,0.0
5724,5724,True,Merchandise Giveaway,22312.15,8.89,Beverage,53572.29
5725,5725,False,,0.0,0.0,,0.0
5726,5726,False,,0.0,0.0,,0.0
5727,5727,False,,0.0,0.0,,0.0
5728,5728,True,Corporate Partner Night,5672.15,2.18,Healthcare,30427.43
5729,5729,False,,0.0,0.0,,0.0
5730,5730,False,,0.0,0.0,,0.0
5731,5731,False,,0.0,0.0,,0.0
5732,5732,True,Premium Experience,31658.26,3.07,Tech,65647.3
5733,5733,True,Premium Experience,28017.39,4.96,Retail,67121.19
5734,5734,False,,0.0,0.0,,0.0
5735,5735,True,Community Night,8371.83,4.51,Tech,38975.37
5736,5736,True,Family Night,8587.75,6.25,Auto,50796.88
5737,5737,False,,0.0,0.0,,0.0
5738,5738,True,Student Discount,3474.44,3.78,Beverage,56375.31
5739,5739,False,,0.0,0.0,,0.0
5740,5740,True,Premium Experience,27211.67,3.54,Beverage,37262.33
5741,5741,True,Student Discount,3076.25,3.04,Beverage,9838.87
5742,5742,True,Premium Experience,29525.68,4.35,Beverage,34305.86
5743,5743,True,Family Night,8317.61,6.42,Tech,24901.03
5744,5744,False,,0.0,0.0,,0.0
5745,5745,False,,0.0,0.0,,0.0
5746,5746,True,Merchandise Giveaway,25022.76,9.74,Tech,73696.44
5747,5747,True,Theme Night,19333.76,6.5,Healthcare,28598.07
5748,5748,True,Food Voucher,12978.98,4.02,Healthcare,6821.51
5749,5749,True,Premium Experience,28799.17,3.94,Tech,37641.06
5750,5750,True,Corporate Partner Night,4530.0,3.37,Auto,56757.98
5751,5751,True,Merchandise Giveaway,20132.12,9.05,Auto,55188.54
5752,5752,True,Premium Experience,26699.47,3.14,Auto,29442.19
5753,5753,True,Student Discount,3246.38,4.52,Beverage,65240.09
5754,5754,False,,0.0,0.0,,0.0
5755,5755,False,,0.0,0.0,,0.0
5756,5756,True,Community Night,9769.02,5.96,Auto,7241.7
5757,5757,True,Theme Night,19606.24,7.45,Healthcare,10283.74
5758,5758,False,,0.0,0.0,,0.0
5759,5759,False,,0.0,0.0,,0.0
5760,5760,False,,0.0,0.0,,0.0
5761,5761,True,Family Night,7305.64,5.66,Tech,17411.06
5762,5762,False,,0.0,0.0,,0.0
5763,5763,False,,0.0,0.0,,0.0
5764,5764,False,,0.0,0.0,,0.0
5765,5765,False,,0.0,0.0,,0.0
5766,5766,False,,0.0,0.0,,0.0
5767,5767,True,Family Night,8035.84,6.63,Tech,35034.3
5768,5768,True,Theme Night,18895.86,6.62,Healthcare,40148.48
5769,5769,False,,0.0,0.0,,0.0
5770,5770,True,Corporate Partner Night,4781.52,3.5,Auto,23730.94
5771,5771,False,,0.0,0.0,,0.0
5772,5772,True,Theme Night,19080.89,7.05,Tech,16202.18
5773,5773,False,,0.0,0.0,,0.0
5774,5774,False,,0.0,0.0,,0.0
5775,5775,True,Corporate Partner Night,4476.48,3.13,Retail,15951.75
5776,5776,True,Student Discount,3957.88,3.64,Auto,35519.25
5777,5777,False,,0.0,0.0,,0.0
5778,5778,True,Student Discount,3550.67,3.93,Financial,66670.02
5779,5779,True,Corporate Partner Night,4510.97,3.34,Beverage,27781.77
5780,5780,True,Premium Experience,32360.73,4.77,Retail,12831.63
5781,5781,True,Merchandise Giveaway,19220.86,9.98,Tech,74496.52
5782,5782,True,Family Night,9048.6,6.22,Retail,10923.31
5783,5783,True,Family Night,8776.86,6.08,Financial,63159.47
5784,5784,False,,0.0,0.0,,0.0
5785,5785,False,,0.0,0.0,,0.0
5786,5786,True,Theme Night,19059.63,6.01,Healthcare,59019.44
5787,5787,True,Community Night,9080.19,4.54,Healthcare,48190.65
5788,5788,True,Student Discount,3793.83,4.77,Retail,55063.46
5789,5789,True,Student Discount,3714.06,4.23,Tech,52922.2
5790,5790,True,Premium Experience,30547.32,3.16,Tech,45967.15
5791,5791,True,Community Night,7851.58,5.81,Tech,63723.39
5792,5792,True,Merchandise Giveaway,24268.07,9.55,Retail,70117.68
5793,5793,False,,0.0,0.0,,0.0
5794,5794,True,Family Night,7192.99,5.07,Healthcare,41177.36
5795,5795,True,Food Voucher,12723.99,5.15,Financial,43605.99
5796,5796,True,Theme Night,16122.78,6.89,Auto,32096.91
5797,5797,False,,0.0,0.0,,0.0
5798,5798,True,Food Voucher,12383.63,4.85,Healthcare,66314.94
5799,5799,False,,0.0,0.0,,0.0
5800,5800,True,Merchandise Giveaway,21352.14,9.5,Healthcare,63959.79
5801,5801,True,Student Discount,3774.35,4.57,Beverage,24281.32
5802,5802,True,Theme Night,15845.99,6.58,Beverage,55129.52
5803,5803,True,Premium Experience,28508.17,4.41,Retail,19814.62
5804,5804,True,Community Night,9340.95,5.33,Financial,48419.65
5805,5805,True,Family Night,9059.52,5.15,Tech,10781.77
5806,5806,True,Merchandise Giveaway,24498.41,9.46,Auto,20461.8
5807,5807,False,,0.0,0.0,,0.0
5808,5808,True,Merchandise Giveaway,23414.69,8.29,Retail,26736.37
5809,5809,False,,0.0,0.0,,0.0
5810,5810,False,,0.0,0.0,,0.0
5811,5811,False,,0.0,0.0,,0.0
5812,5812,True,Merchandise Giveaway,21827.73,9.62,Tech,69915.87
5813,5813,False,,0.0,0.0,,0.0
5814,5814,True,Corporate Partner Night,5236.2,3.05,Healthcare,59927.38
5815,5815,True,Premium Experience,33053.62,4.33,Tech,10397.49
5816,5816,False,,0.0,0.0,,0.0
5817,5817,False,,0.0,0.0,,0.0
5818,5818,True,Corporate Partner Night,5107.24,3.5,Healthcare,11779.35
5819,5819,True,Corporate Partner Night,4434.52,3.31,Tech,50988.98
5820,5820,True,Community Night,8929.5,5.92,Retail,17511.88
5821,5821,False,,0.0,0.0,,0.0
5822,5822,False,,0.0,0.0,,0.0
5823,5823,False,,0.0,0.0,,0.0
5824,5824,True,Theme Night,17982.75,7.05,Auto,73825.72
5825,5825,False,,0.0,0.0,,0.0
5826,5826,False,,0.0,0.0,,0.0
5827,5827,True,Corporate Partner Night,4626.23,2.39,Auto,44018.27
5828,5828,True,Food Voucher,10317.81,4.4,Tech,24262.95
5829,5829,True,Theme Night,19423.99,6.84,Beverage,22833.17
5830,5830,True,Theme Night,16520.0,7.52,Auto,56095.74
5831,5831,True,Theme Night,18345.98,7.68,Retail,27273.04
5832,5832,False,,0.0,0.0,,0.0
5833,5833,False,,0.0,0.0,,0.0
5834,5834,False,,0.0,0.0,,0.0
5835,5835,True,Theme Night,18349.36,7.7,Retail,17575.14
5836,5836,True,Premium Experience,28728.93,3.18,Auto,51000.37
5837,5837,True,Student Discount,3853.47,4.17,Tech,40040.39
5838,5838,True,Merchandise Giveaway,18823.02,9.6,Beverage,7127.59
5839,5839,False,,0.0,0.0,,0.0
5840,5840,True,Student Discount,3883.86,3.84,Auto,73778.43
5841,5841,True,Merchandise Giveaway,25110.77,8.51,Beverage,6989.43
5842,5842,True,Premium Experience,33065.65,3.19,Retail,30189.5
5843,5843,True,Premium Experience,27230.68,3.18,Auto,56356.35
5844,5844,True,Premium Experience,31856.94,4.33,Tech,40706.04
5845,5845,False,,0.0,0.0,,0.0
5846,5846,False,,0.0,0.0,,0.0
5847,5847,True,Premium Experience,29742.61,4.9,Financial,46154.28
5848,5848,False,,0.0,0.0,,0.0
5849,5849,True,Merchandise Giveaway,18802.08,9.73,Financial,24432.09
5850,5850,False,,0.0,0.0,,0.0
5851,5851,True,Community Night,8627.22,4.63,Retail,10948.27
5852,5852,True,Corporate Partner Night,5579.97,2.51,Auto,36309.94
5853,5853,False,,0.0,0.0,,0.0
5854,5854,True,Merchandise Giveaway,25181.07,8.99,Tech,23004.65
5855,5855,False,,0.0,0.0,,0.0
5856,5856,True,Family Night,7945.54,5.65,Beverage,67594.47
5857,5857,True,Food Voucher,12473.56,5.99,Auto,44825.78
5858,5858,False,,0.0,0.0,,0.0
5859,5859,True,Corporate Partner Night,4631.52,2.28,Auto,12339.2
5860,5860,True,Family Night,8633.34,6.28,Healthcare,70645.17
5861,5861,False,,0.0,0.0,,0.0
5862,5862,True,Food Voucher,10677.37,4.84,Retail,8727.71
5863,5863,True,Merchandise Giveaway,23482.42,9.04,Beverage,74860.16
5864,5864,False,,0.0,0.0,,0.0
5865,5865,True,Corporate Partner Night,5285.0,2.27,Beverage,24864.73
5866,5866,True,Food Voucher,11601.08,4.83,Beverage,18442.07
5867,5867,False,,0.0,0.0,,0.0
5868,5868,False,,0.0,0.0,,0.0
5869,5869,False,,0.0,0.0,,0.0
5870,5870,True,Community Night,9082.09,5.67,Financial,57068.94
5871,5871,False,,0.0,0.0,,0.0
5872,5872,True,Premium Experience,29702.66,3.42,Financial,7210.43
5873,5873,False,,0.0,0.0,,0.0
5874,5874,False,,0.0,0.0,,0.0
5875,5875,True,Theme Night,17316.69,6.76,Retail,49455.03
5876,5876,False,,0.0,0.0,,0.0
5877,5877,True,Merchandise Giveaway,20962.22,9.9,Beverage,60954.77
5878,5878,True,Corporate Partner Night,5748.05,3.44,Beverage,41632.37
5879,5879,False,,0.0,0.0,,0.0
5880,5880,False,,0.0,0.0,,0.0
5881,5881,True,Community Night,8607.38,4.8,Auto,44426.07
5882,5882,True,Food Voucher,11990.99,5.7,Auto,60081.7
5883,5883,False,,0.0,0.0,,0.0
5884,5884,True,Family Night,9017.29,5.06,Auto,39953.0
5885,5885,True,Student Discount,3845.19,3.4,Healthcare,7514.29
5886,5886,True,Community Night,7940.45,5.17,Auto,56978.66
5887,5887,False,,0.0,0.0,,0.0
5888,5888,True,Theme Night,18258.59,7.94,Retail,73966.73
5889,5889,True,Food Voucher,12552.63,4.11,Financial,33069.13
5890,5890,False,,0.0,0.0,,0.0
5891,5891,True,Family Night,9032.73,6.85,Auto,9558.37
5892,5892,True,Merchandise Giveaway,24991.57,8.44,Retail,18836.99
5893,5893,False,,0.0,0.0,,0.0
5894,5894,True,Corporate Partner Night,4673.56,2.28,Auto,28952.05
